q4,q11a,q11c,q5,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.48641968172146,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.48641968172146,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,Mexico,1.71722779889529,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Mexico,1.57590521877974,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Don't know,Very bad,Mexico,1.57590521877974,5.0,3.0,,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Mexico,1.57590521877974,5.0,3.0,4.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,1.57590521877974,5.0,4.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Mexico,1.52369750525221,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Don't know,Somewhat bad,Mexico,1.52369750525221,5.0,1.0,,3.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Mexico,1.4055519504825,2.0,2.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Mexico,1.4055519504825,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat bad,Mexico,1.4055519504825,5.0,1.0,4.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,1.4055519504825,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Mexico,1.4055519504825,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.4055519504825,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.4055519504825,5.0,2.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.4055519504825,2.0,2.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,1.4055519504825,2.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,1.4055519504825,5.0,2.0,3.0,3.0
Don't know,Very favorable,Somewhat favorable,Don't know,Mexico,1.4055519504825,,1.0,2.0,
Satisfied,Very favorable,Somewhat favorable,Somewhat good,Mexico,1.4055519504825,2.0,1.0,2.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Mexico,1.54567179710275,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,1.62380309668985,5.0,2.0,3.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,Mexico,1.49016908297806,2.0,1.0,1.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat good,Mexico,1.49016908297806,2.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Refused,Very bad,Mexico,1.49016908297806,5.0,4.0,,4.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Mexico,1.49016908297806,5.0,1.0,4.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.49016908297806,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.49016908297806,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Mexico,1.37147573705669,5.0,1.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.37147573705669,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,1.37147573705669,5.0,2.0,3.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.44080169738622,2.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.44080169738622,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Mexico,0.86654033043926,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.937057457772557,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.937057457772557,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Mexico,0.937057457772557,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.937057457772557,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Mexico,0.937057457772557,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Mexico,0.937057457772557,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Mexico,0.937057457772557,5.0,3.0,4.0,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Mexico,0.937057457772557,5.0,,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.937057457772557,2.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,Mexico,0.937057457772557,5.0,1.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,Mexico,0.937057457772557,2.0,2.0,2.0,1.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Mexico,0.937057457772557,5.0,1.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Mexico,0.937057457772557,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Mexico,0.937057457772557,5.0,2.0,3.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Mexico,0.937057457772557,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.937057457772557,5.0,3.0,2.0,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Mexico,0.937057457772557,5.0,,,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.937057457772557,2.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.937057457772557,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.08256176599169,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Mexico,0.993470253495317,5.0,3.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.993470253495317,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Don't know,Somewhat bad,Mexico,0.993470253495317,5.0,1.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Mexico,0.993470253495317,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.993470253495317,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.993470253495317,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.993470253495317,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Mexico,0.993470253495317,5.0,2.0,3.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Mexico,0.993470253495317,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.914339428807253,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,0.914339428807253,5.0,2.0,3.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.960557861446279,2.0,2.0,2.0,2.0
Don't know,Very favorable,Don't know,Somewhat good,Mexico,0.960557861446279,,1.0,,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Mexico,0.577707624979682,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Mexico,0.577707624979682,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,0.577707624979682,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.577707624979682,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.816329458023803,5.0,2.0,2.0,3.0
Satisfied,Very favorable,Don't know,Somewhat good,Mexico,1.3271518278,2.0,1.0,,2.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Mexico,1.3271518278,5.0,,,3.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Mexico,1.3271518278,5.0,,,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,1.3271518278,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.3271518278,5.0,2.0,2.0,3.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Mexico,1.3271518278,2.0,2.0,3.0,1.0
Dissatisfied,Somewhat unfavorable,Don't know,Very bad,Mexico,1.3271518278,5.0,3.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,1.3271518278,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,Mexico,1.3271518278,5.0,1.0,3.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,1.3271518278,5.0,2.0,1.0,3.0
Dissatisfied,Don't know,Don't know,Very bad,Mexico,1.3271518278,5.0,,,4.0
Dissatisfied,Don't know,Don't know,Somewhat bad,Mexico,1.3271518278,5.0,,,3.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.3271518278,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,1.3271518278,5.0,2.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,1.3271518278,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,1.45945594540254,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Don't know,Somewhat bad,Mexico,1.45945594540254,5.0,4.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Mexico,1.53322916809973,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,1.53322916809973,5.0,2.0,3.0,2.0
Dissatisfied,Don't know,Somewhat unfavorable,Somewhat bad,Mexico,1.40704911086814,5.0,,3.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Very bad,Mexico,1.40704911086814,5.0,2.0,,4.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,Mexico,1.40704911086814,2.0,1.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,1.40704911086814,5.0,3.0,2.0,3.0
Satisfied,Somewhat favorable,Don't know,Somewhat good,Mexico,1.36043538307286,2.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat bad,Mexico,1.36043538307286,5.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,1.36043538307286,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Mexico,0.818205675720555,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Mexico,0.818205675720555,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.934849727292335,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,0.934849727292335,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.934849727292335,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Mexico,0.934849727292335,5.0,1.0,4.0,4.0
Satisfied,Somewhat favorable,Very favorable,Somewhat bad,Mexico,0.934849727292335,2.0,2.0,1.0,3.0
Refused,Very favorable,Somewhat unfavorable,Somewhat bad,Mexico,0.934849727292335,,1.0,3.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,Mexico,0.934849727292335,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat good,Mexico,0.934849727292335,5.0,2.0,,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.934849727292335,2.0,2.0,2.0,4.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,Mexico,0.934849727292335,2.0,1.0,4.0,2.0
Satisfied,Somewhat favorable,Somewhat favorable,Very good,Mexico,0.934849727292335,2.0,2.0,2.0,1.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Mexico,0.934849727292335,2.0,2.0,3.0,1.0
Satisfied,Very favorable,Very unfavorable,Somewhat good,Mexico,0.934849727292335,2.0,1.0,4.0,2.0
Dissatisfied,Somewhat unfavorable,Don't know,Somewhat good,Mexico,0.934849727292335,5.0,3.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Mexico,0.934849727292335,5.0,2.0,3.0,4.0
Satisfied,Very favorable,Somewhat favorable,Somewhat bad,Mexico,0.934849727292335,2.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Mexico,0.934849727292335,5.0,2.0,4.0,3.0
Satisfied,Don't know,Don't know,Very good,Mexico,0.934849727292335,2.0,,,1.0
Dissatisfied,Very favorable,Don't know,Very bad,Mexico,0.947728590565773,5.0,1.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Mexico,0.947728590565773,5.0,2.0,3.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,0.947728590565773,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Very favorable,Very good,Mexico,0.947728590565773,5.0,1.0,1.0,1.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Mexico,0.947728590565773,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Mexico,0.947728590565773,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Mexico,0.947728590565773,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Mexico,0.99563479327682,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Mexico,0.97355182850446,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Mexico,0.97355182850446,5.0,3.0,3.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat bad,Mexico,0.866616521951477,2.0,1.0,1.0,3.0
Satisfied,Somewhat favorable,Don't know,Somewhat good,Mexico,0.866616521951477,2.0,2.0,,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,0.910422636050626,5.0,2.0,3.0,3.0
Dissatisfied,Somewhat favorable,Don't know,Somewhat bad,Mexico,1.07372830174438,5.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Mexico,0.855142641864053,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Mexico,0.855142641864053,5.0,2.0,3.0,3.0
