country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,2.63750062595073,5.0,3.0,3.0,4.0
Satisfied,Very favorable,Very favorable,Very good,Argentina,0.762567740279849,2.0,1.0,1.0,1.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,0.475402766283328,5.0,3.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Argentina,1.01621198235032,5.0,1.0,3.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Argentina,0.592053835201588,5.0,4.0,1.0,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Argentina,0.521582550135376,5.0,1.0,1.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Argentina,1.24331305392333,5.0,,3.0,3.0
Don’t know (DO NOT READ),Somewhat favorable,Very favorable,Somewhat bad,Argentina,1.82391496721361,,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Argentina,0.996117581251071,5.0,4.0,4.0,3.0
Dissatisfied,Refused (DO NOT READ),Refused (DO NOT READ),Very bad,Argentina,0.550743367979891,5.0,,,4.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Somewhat bad,Argentina,0.983203212839037,5.0,,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Very favorable,Somewhat bad,Argentina,0.882890851669038,5.0,,1.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.328970942703963,5.0,3.0,,4.0
Dissatisfied,Don’t know (DO NOT READ),Very unfavorable,Somewhat bad,Argentina,1.0101169091188,5.0,,4.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.591730745560492,5.0,4.0,4.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Argentina,0.944131487965526,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Argentina,1.29633611710309,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,2.19267125547178,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,1.20714024915313,5.0,2.0,3.0,4.0
Dissatisfied,Refused (DO NOT READ),Don’t know (DO NOT READ),Refused (DO NOT READ),Argentina,1.02018985997143,5.0,,,
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Argentina,0.502706316189662,5.0,3.0,4.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,1.67428425724077,5.0,4.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Argentina,0.680126573314287,5.0,,2.0,4.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Very bad,Argentina,1.36025314662857,5.0,1.0,,4.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.364198945264483,5.0,4.0,,4.0
Satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Argentina,1.81487056394432,2.0,3.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.795013111534577,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Argentina,0.976082592082786,5.0,3.0,1.0,2.0
Dissatisfied,Very favorable,Very unfavorable,Very bad,Argentina,2.74177537673434,5.0,1.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Refused (DO NOT READ),Argentina,1.09429331821204,5.0,3.0,,
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,1.35843308467701,5.0,3.0,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,0.782373825203064,5.0,3.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.770116589645129,5.0,,,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.711279100824155,5.0,4.0,4.0,4.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Argentina,1.53123213079597,2.0,4.0,2.0,2.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,0.244129172767936,5.0,1.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,1.07393211959382,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Argentina,0.512833312819092,5.0,4.0,1.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.760701918045625,5.0,,,4.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,2.40284644331311,2.0,2.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.389131269262783,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,1.56952286149451,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.388259785649437,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,1.1053883638121,5.0,4.0,2.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat bad,Argentina,0.777565144708276,2.0,1.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.441445425834519,5.0,3.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.20991370929622,5.0,4.0,3.0,3.0
Don’t know (DO NOT READ),Very unfavorable,Somewhat favorable,Somewhat bad,Argentina,1.45741408567347,,4.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.571157548859023,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.440594694383913,5.0,4.0,2.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Refused (DO NOT READ),Very bad,Argentina,0.776302729952357,5.0,,,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,2.83378848034912,2.0,3.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.699765227513998,5.0,4.0,4.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,1.1485743970154,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Argentina,0.47417564646091,5.0,3.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Argentina,1.21546400366499,5.0,2.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Argentina,0.435971478058703,5.0,4.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Don’t know (DO NOT READ),Argentina,0.737402409629278,5.0,2.0,1.0,
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Argentina,2.04046281450403,5.0,1.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.927445327246754,5.0,4.0,2.0,4.0
Dissatisfied,Refused (DO NOT READ),Refused (DO NOT READ),Refused (DO NOT READ),Argentina,1.8399117230062,5.0,,,
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.39863630768843,5.0,3.0,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,1.10518772586498,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.92401471171316,5.0,4.0,2.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Argentina,1.77277156649023,5.0,,2.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Argentina,0.823856689862486,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.24972874632799,5.0,3.0,,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat bad,Argentina,0.838781084425175,5.0,4.0,4.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.358056120059639,5.0,3.0,3.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Argentina,0.521386529835425,5.0,,3.0,3.0
Satisfied,Refused (DO NOT READ),Refused (DO NOT READ),Somewhat good,Argentina,1.13977909622453,2.0,,,2.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Argentina,1.36085130413858,2.0,,,2.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Argentina,1.30174504972793,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,2.24597274390645,5.0,3.0,,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.854722188031821,5.0,4.0,2.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat good,Argentina,1.13977909622453,2.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.38081763990704,5.0,4.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.492198784825248,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,Argentina,0.978644797679851,5.0,2.0,4.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Argentina,1.4677165136023,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,0.244129172767936,5.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.69137926245498,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,1.75425001164469,5.0,3.0,,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Argentina,1.10497293856718,5.0,4.0,1.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Argentina,2.74384269025411,5.0,,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.415414070577925,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Argentina,1.50714321482899,5.0,4.0,2.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Argentina,1.62209142615466,5.0,1.0,1.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.966980794040778,5.0,4.0,,4.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.267951278644773,5.0,4.0,,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.954904890671868,5.0,,,3.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Argentina,0.608121254205413,5.0,,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.416252118961621,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Argentina,0.490659606768545,5.0,2.0,1.0,4.0
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,Argentina,0.524451398541435,2.0,4.0,,2.0
Dissatisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Argentina,0.93069042138976,5.0,,3.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Argentina,1.44199470730153,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.917666413251313,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.750349425993868,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.689794647836765,5.0,2.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,1.56510573650981,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.765784483479489,5.0,4.0,3.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.532001485480228,5.0,,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.737589930956522,5.0,2.0,2.0,3.0
Satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Argentina,0.821390927636259,2.0,3.0,,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.444471704237517,5.0,4.0,2.0,4.0
Satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Argentina,0.860026165067897,2.0,3.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.768111798936714,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.11320232970106,5.0,4.0,3.0,3.0
Satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.58394024016682,2.0,1.0,,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.768111798936714,5.0,4.0,3.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.58003804438838,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.898973607991193,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.490725658265313,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Argentina,1.83936164109042,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Argentina,0.42736109401591,5.0,4.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.848367706148374,5.0,3.0,3.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Argentina,0.848027652772829,5.0,1.0,1.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,Argentina,1.48553494336552,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.490725658265313,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,2.83378848034912,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.776778621279508,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,0.255587357979766,5.0,2.0,,3.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.26458104393477,2.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.776778621279508,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.555604324230474,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.70356694298377,5.0,3.0,,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,0.927586361161358,5.0,2.0,,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Argentina,0.902501434083959,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,1.30278549863846,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Argentina,0.508784826426506,5.0,1.0,2.0,4.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,1.20981351707667,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,0.964939050980317,5.0,2.0,1.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.21593313206256,5.0,,,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,1.12656155022443,5.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Very favorable,Very bad,Argentina,0.60796656603128,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,0.619226894243477,5.0,2.0,,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,0.244129172767936,5.0,2.0,,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Argentina,1.67366736787563,5.0,1.0,1.0,4.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.00848160564889,2.0,,,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Argentina,0.743681974920217,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,1.1485743970154,5.0,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,1.19515656702713,5.0,4.0,,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,2.83378848034912,5.0,2.0,,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,2.83378848034912,5.0,3.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.843961111272678,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.848922171543733,5.0,3.0,3.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Argentina,0.654889672377397,5.0,,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.438872709270737,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Argentina,1.97079697653954,5.0,2.0,3.0,3.0
Dissatisfied,Refused (DO NOT READ),Refused (DO NOT READ),Very bad,Argentina,1.44821030774579,5.0,,,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Argentina,0.873058509703597,5.0,2.0,1.0,4.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Very good,Argentina,1.56510573650982,2.0,2.0,,1.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,1.09518790351501,5.0,3.0,3.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,1.38787726710906,5.0,,,4.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Argentina,2.34765860476472,2.0,,,2.0
Satisfied,Don’t know (DO NOT READ),Very favorable,Don’t know (DO NOT READ),Argentina,0.842334671811695,2.0,,1.0,
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.600440469120781,5.0,,,3.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,1.30860175537417,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.792327360107485,5.0,2.0,3.0,4.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat favorable,Don’t know (DO NOT READ),Argentina,0.975914542052308,,,2.0,
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,0.60766674860937,5.0,3.0,2.0,3.0
Satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.12958762762771,2.0,,,3.0
Dissatisfied,Don’t know (DO NOT READ),Very unfavorable,Somewhat bad,Argentina,0.748765091803484,5.0,,4.0,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,2.32253999653962,5.0,4.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.843961111272678,5.0,3.0,,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Argentina,0.508784826426506,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,0.658739313186862,5.0,2.0,,3.0
Dissatisfied,Very favorable,Don’t know (DO NOT READ),Very bad,Argentina,0.480827546109192,5.0,1.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.328734911935675,5.0,2.0,2.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,Argentina,2.15686737976094,2.0,1.0,2.0,2.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.709611463506377,5.0,4.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,2.83378848034912,5.0,,,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.603970040941924,5.0,,,3.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.244129172767936,5.0,4.0,3.0,4.0
Satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Argentina,1.59354186113923,2.0,2.0,,2.0
Dissatisfied,Refused (DO NOT READ),Somewhat favorable,Very bad,Argentina,0.679031184023187,5.0,,2.0,4.0
Dissatisfied,Refused (DO NOT READ),Very favorable,Very good,Argentina,0.247594519265091,5.0,,1.0,1.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Argentina,0.604410625116336,5.0,2.0,1.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,0.244129172767936,5.0,2.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,2.80852142380587,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,0.389555230129517,5.0,3.0,2.0,3.0
Satisfied,Somewhat favorable,Very favorable,Somewhat good,Argentina,0.915165472096388,2.0,2.0,1.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.805626270134188,5.0,2.0,3.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Argentina,0.396163680053742,2.0,2.0,3.0,2.0
Satisfied,Refused (DO NOT READ),Very unfavorable,Somewhat good,Argentina,0.368420632939352,2.0,,4.0,2.0
Satisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.621656526961667,2.0,4.0,,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,2.32356285978391,5.0,3.0,4.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,1.43102360076224,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,0.782552868254907,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.671355225111823,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,0.776302729952357,5.0,2.0,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,2.83378848034912,5.0,3.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.244129172767936,5.0,4.0,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Argentina,0.827711475189392,5.0,1.0,1.0,4.0
Satisfied,Very favorable,Very favorable,Somewhat good,Argentina,0.827711475189392,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,1.16178142989196,5.0,3.0,3.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,1.73860850045125,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,2.83378848034912,5.0,2.0,2.0,3.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.95041225379774,5.0,,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.604410625116336,5.0,3.0,2.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,1.26561908147854,5.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.502706316189662,5.0,3.0,3.0,4.0
Refused (DO NOT READ),Don’t know (DO NOT READ),Very favorable,Don’t know (DO NOT READ),Argentina,0.416408612964717,,,1.0,
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.69318726639159,5.0,2.0,2.0,4.0
Dissatisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,2.83378848034912,5.0,,,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.393252707546741,5.0,4.0,4.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Argentina,0.841060394318722,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,1.56273805644048,5.0,2.0,,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.464641239994997,5.0,4.0,3.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Argentina,0.255754371471171,5.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,1.2615775019884,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,2.52315500397679,5.0,3.0,3.0,3.0
Dissatisfied,Refused (DO NOT READ),Refused (DO NOT READ),Somewhat bad,Argentina,0.894788504689034,5.0,,,3.0
Satisfied,Refused (DO NOT READ),Refused (DO NOT READ),Very bad,Argentina,0.811928770319984,2.0,,,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,1.82382219702006,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Refused (DO NOT READ),Very bad,Argentina,1.03362009141891,5.0,3.0,,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.244129172767936,5.0,2.0,2.0,4.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Argentina,0.803979460339653,2.0,2.0,3.0,1.0
Dissatisfied,Somewhat favorable,Refused (DO NOT READ),Somewhat bad,Argentina,1.21702595031588,5.0,2.0,,3.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.758897171622777,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,2.83378848034912,5.0,2.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.267993153446551,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Argentina,0.624184320579029,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,2.0863302005415,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Argentina,0.583696903894174,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.457111938523548,5.0,4.0,,4.0
