country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0102696433645693,,2.0,3.0,3.0
,Somewhat favorable,Very unfavorable,Very bad,South Korea,1.001049136863437,,2.0,4.0,4.0
,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.8578860241010291,,1.0,2.0,2.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.9596939545533948,,3.0,3.0,4.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.1733620154797897,,2.0,4.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8800081156977964,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7837315030414886,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Somewhat good,South Korea,1.219546529610536,,3.0,2.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8377780494299231,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.7665936352743349,,2.0,2.0,2.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.050277011056581,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.050277011056581,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,0.8933281233745123,,3.0,2.0,4.0
,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.6251617839700659,,1.0,2.0,2.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,South Korea,0.6559677903866626,,2.0,,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8569628312209101,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.4708803965110044,,2.0,3.0,3.0
,Very unfavorable,Very unfavorable,Very bad,South Korea,1.0077501364100778,,4.0,4.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8223513264706526,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0673228214892152,,2.0,3.0,3.0
,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,South Korea,1.3700738159517776,,3.0,,4.0
,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.2549611392911575,,3.0,2.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1032185602016351,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.2549611392911575,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9364696833322688,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.121541771034567,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.4708803965110044,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Don’t know (DO NOT READ),South Korea,1.1032185602016351,,2.0,3.0,
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.7837315030414886,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9364696833322688,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8223513264706526,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.121541771034567,,2.0,2.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0077501364100778,,3.0,3.0,3.0
,Don’t know (DO NOT READ),Somewhat unfavorable,Very bad,South Korea,1.074327933960232,,,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.1020313587653363,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2044124836072767,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2549611392911575,,2.0,3.0,3.0
,Somewhat favorable,Very unfavorable,Somewhat good,South Korea,0.9364696833322688,,2.0,4.0,2.0
,Refused (DO NOT READ),Somewhat favorable,Very bad,South Korea,1.4708803965110044,,,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.2665203893992574,,2.0,3.0,4.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.4693975125644,,2.0,4.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.187649929208979,,3.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9364696833322688,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7837315030414886,,2.0,2.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.161679571552735,,3.0,2.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7837315030414886,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.8223513264706526,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1020313587653363,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.050277011056581,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.9364696833322688,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8223513264706526,,2.0,2.0,3.0
,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,South Korea,1.4708803965110044,,3.0,,3.0
,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,1.266534843666527,,3.0,4.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.0273105889279346,,2.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.2948493321705723,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7837315030414886,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.074327933960232,,3.0,2.0,4.0
,Very favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8223513264706526,,1.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.2549611392911575,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.7665936352743349,,2.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.7837315030414886,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.4570792174373357,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.161679571552735,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8223513264706526,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1466148132343652,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2948493321705723,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.9364696833322688,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1032185602016351,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0673228214892152,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.2549611392911575,,3.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.4191060953907415,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2044124836072767,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8223513264706526,,3.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.9364696833322688,,2.0,2.0,2.0
,Somewhat favorable,Very unfavorable,Very bad,South Korea,1.0077501364100778,,2.0,4.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8232372329089431,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.2044124836072767,,2.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.2549611392911575,,2.0,2.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.1121819966648758,,3.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.1032185602016351,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0273105889279346,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8232372329089431,,2.0,3.0,3.0
,Very favorable,Somewhat favorable,Somewhat good,South Korea,1.3700738159517776,,1.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.074327933960232,,2.0,2.0,3.0
,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,0.9364696833322688,,3.0,4.0,4.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,1.119917133122557,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.975884254513463,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.1032185602016351,,2.0,3.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.6559677903866626,,3.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8038554921287256,,2.0,2.0,3.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.1170544033271166,,2.0,4.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7469969697452524,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8800081156977964,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.247857210200928,,3.0,2.0,4.0
,Very favorable,Somewhat favorable,Somewhat bad,South Korea,0.9607278180929312,,1.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.4708803965110044,,2.0,2.0,2.0
,Very favorable,Very unfavorable,Somewhat good,South Korea,1.0102811731492938,,1.0,4.0,2.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.6251617839700659,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.0102696433645693,,2.0,3.0,4.0
,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,South Korea,1.147562124750331,,3.0,,2.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.8942904920246608,,2.0,4.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.6251617839700659,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.8800081156977964,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.8578860241010291,,3.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8942904920246608,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.8800081156977964,,2.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,1.360119093226836,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.0164899865319363,,3.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,3.0,3.0
,Somewhat unfavorable,Very unfavorable,Somewhat bad,South Korea,1.161679571552735,,3.0,4.0,3.0
,Somewhat favorable,Very unfavorable,Very bad,South Korea,0.9951103997414932,,2.0,4.0,4.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,1.1733620154797897,,2.0,2.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.887158010665799,,2.0,2.0,3.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.1170544033271166,,2.0,4.0,3.0
,Very favorable,Very unfavorable,Somewhat good,South Korea,0.6251617839700659,,1.0,4.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2310293121051032,,2.0,3.0,3.0
,Very favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.275691300786183,,1.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.6566744544000945,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.2549611392911575,,3.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2208603283332953,,3.0,3.0,3.0
,Somewhat unfavorable,Very unfavorable,Somewhat good,South Korea,1.001049136863437,,3.0,4.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.8194583450750078,,2.0,3.0,2.0
,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,South Korea,1.2310293121051032,,3.0,,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.8942904920246608,,2.0,3.0,4.0
,Very unfavorable,Very unfavorable,Somewhat bad,South Korea,0.8800081156977964,,4.0,4.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0102696433645693,,3.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,1.152314732388226,,3.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.001049136863437,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.001049136863437,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.001049136863437,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.975884254513463,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.9364696833322688,,2.0,2.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8569628312209101,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0273105889279346,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.001049136863437,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.7469969697452524,,2.0,2.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.1733620154797897,,2.0,2.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.2549611392911575,,3.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8790611166745744,,3.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0754852909229968,,3.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.7665936352743349,,2.0,2.0,2.0
,Somewhat favorable,Refused (DO NOT READ),Somewhat bad,South Korea,0.9607278180929312,,2.0,,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.8454946915674695,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.4708803965110044,,2.0,2.0,3.0
,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,South Korea,1.4708803965110044,,,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.6251617839700659,,2.0,3.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.7837315030414886,,2.0,2.0,3.0
,Somewhat favorable,Very favorable,Somewhat bad,South Korea,1.2208603283332953,,2.0,1.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.001049136863437,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,South Korea,0.6251617839700659,,3.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.6566744544000945,,2.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1020313587653363,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.098198942619088,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.4708803965110044,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8223513264706526,,2.0,2.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,0.816717558717797,,3.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,3.0,3.0
,Very favorable,Somewhat unfavorable,Somewhat good,South Korea,0.8270062472907225,,1.0,3.0,2.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.6559677903866626,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8942904920246608,,2.0,3.0,3.0
,Very favorable,Don’t know (DO NOT READ),Somewhat bad,South Korea,1.172099330894587,,1.0,,3.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.9604234877185688,,2.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,0.7665936352743349,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,1.0014855328390233,,2.0,3.0,2.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.0837633194676015,,3.0,3.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.7469969697452524,,3.0,3.0,3.0
,Very unfavorable,Somewhat favorable,Very bad,South Korea,0.8933281233745123,,4.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.7469969697452524,,3.0,3.0,4.0
,Very favorable,Somewhat favorable,Very bad,South Korea,0.9475691579896606,,1.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.6559677903866626,,2.0,3.0,2.0
,Somewhat unfavorable,Somewhat favorable,Somewhat good,South Korea,1.2208603283332953,,3.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,0.8377780494299231,,2.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1032185602016351,,2.0,3.0,3.0
,Somewhat favorable,Very unfavorable,Very bad,South Korea,0.7469969697452524,,2.0,4.0,4.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.1319832044448344,,2.0,3.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.376752594299083,,3.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8790611166745744,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.0273105889279346,,2.0,2.0,2.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.2323554810528676,,2.0,4.0,3.0
,Somewhat favorable,Very favorable,Very bad,South Korea,1.036772985542721,,2.0,1.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8194583450750078,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,0.6251617839700659,,3.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.914624153024704,,2.0,3.0,3.0
,Somewhat unfavorable,Very unfavorable,Somewhat good,South Korea,1.1121819966648758,,3.0,4.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.3466471260135566,,2.0,2.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8377780494299231,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.001049136863437,,2.0,3.0,3.0
,Very favorable,Somewhat unfavorable,Somewhat good,South Korea,0.7469969697452524,,1.0,3.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2310293121051032,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.1319832044448344,,3.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9940395362349608,,3.0,3.0,3.0
,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,South Korea,0.8047214732890994,,2.0,,3.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.8194583450750078,,2.0,4.0,3.0
,Very favorable,Somewhat favorable,Somewhat good,South Korea,0.9266409102289777,,1.0,2.0,2.0
,Very favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8800081156977964,,1.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.6559677903866626,,2.0,3.0,2.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.2549611392911575,,2.0,3.0,4.0
,Refused (DO NOT READ),Somewhat unfavorable,Very bad,South Korea,1.0164899865319363,,,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.4708803965110044,,2.0,3.0,3.0
,Somewhat unfavorable,Very unfavorable,Very bad,South Korea,1.4708803965110044,,3.0,4.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9596939545533948,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.050277011056581,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.050277011056581,,2.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8232372329089431,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8454946915674695,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8377780494299231,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.219546529610536,,3.0,3.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6566744544000945,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.1032185602016351,,3.0,3.0,4.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,0.6566744544000945,,3.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.360119093226836,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.6559677903866626,,2.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Very bad,South Korea,1.275691300786183,,2.0,2.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Very bad,South Korea,1.2234132878809827,,3.0,3.0,4.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,0.887158010665799,,3.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.0238746133671583,,3.0,2.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat good,South Korea,0.8377780494299231,,2.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.0849308410260816,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,1.1575491218374725,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.9607278180929312,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat favorable,Very bad,South Korea,1.2549611392911575,,3.0,2.0,4.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8790611166745744,,2.0,2.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.0928714586910606,,2.0,3.0,3.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,South Korea,1.4708803965110044,,3.0,3.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,0.8800081156977964,,2.0,2.0,2.0
,Somewhat favorable,Very unfavorable,Somewhat good,South Korea,0.6251617839700659,,2.0,4.0,2.0
,Somewhat favorable,Very unfavorable,Very bad,South Korea,0.8223513264706526,,2.0,4.0,4.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2208603283332953,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.187649929208979,,2.0,2.0,2.0
,Somewhat unfavorable,Somewhat favorable,Somewhat bad,South Korea,0.7665936352743349,,3.0,2.0,3.0
,Very favorable,Somewhat unfavorable,Somewhat good,South Korea,0.6566744544000945,,1.0,3.0,2.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6251617839700659,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8569628312209101,,2.0,3.0,3.0
,Very favorable,Very unfavorable,Somewhat good,South Korea,0.8377780494299231,,1.0,4.0,2.0
,Refused (DO NOT READ),Somewhat unfavorable,Somewhat bad,South Korea,1.4708803965110044,,,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.2310293121051032,,2.0,3.0,3.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.0238746133671583,,2.0,4.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.4003906651795497,,2.0,3.0,3.0
,Very favorable,Very unfavorable,Somewhat good,South Korea,1.001049136863437,,1.0,4.0,2.0
,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,South Korea,1.1121819966648758,,3.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,1.001049136863437,,2.0,3.0,3.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.8790611166745744,,2.0,2.0,3.0
,Somewhat favorable,Somewhat favorable,Very good,South Korea,1.4708803965110044,,2.0,2.0,1.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.8232372329089431,,2.0,4.0,3.0
,Very unfavorable,Refused (DO NOT READ),Somewhat bad,South Korea,0.8223513264706526,,4.0,,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.6559677903866626,,2.0,3.0,3.0
,Somewhat favorable,Somewhat unfavorable,Somewhat bad,South Korea,0.8578860241010291,,2.0,3.0,3.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,0.8232372329089431,,2.0,4.0,3.0
,Somewhat favorable,Somewhat unfavorable,Very bad,South Korea,1.0102696433645693,,2.0,3.0,4.0
,Somewhat favorable,Very unfavorable,Somewhat bad,South Korea,1.008835770135344,,2.0,4.0,3.0
,Very favorable,Don’t know (DO NOT READ),Somewhat bad,South Korea,0.6566744544000945,,1.0,,3.0
,Somewhat favorable,Somewhat favorable,Somewhat good,South Korea,1.247857210200928,,2.0,2.0,2.0
,Somewhat favorable,Somewhat favorable,Somewhat bad,South Korea,0.6559677903866626,,2.0,2.0,3.0
