year,country,simple_diversion_index,latent_diversion_risk,us_prop_fav,china_prop_fav,aid_china,aid_us,vote_china,vote_us
2003,Honduras,0.0055253552041903,-1.38992487255249,0.8716861081654295,0.8825448613376835,0.0,0.0,0.6056338,0.1944444
2003,Mexico,-0.115136580649841,-0.435078135488479,0.4191363251481795,0.6790243902439025,0.0,3856724.541,0.8666667,0.1710526
2003,Nicaragua,-0.102311741779598,-1.04689787689857,0.7932584269662921,0.7002967359050445,0.0,1304775.03,0.7534247,0.1756757
2003,Panama,-0.0422189790677715,-0.342744758036982,0.8832599118942731,0.6204379562043796,0.0,147757.62780000002,0.8513514,0.16
2003,Paraguay,-0.232894448167214,-1.38884078496199,0.5565371024734982,0.8156182212581344,0.0,0.0,0.8378378,0.1733333
2003,Peru,-0.488620343310225,-0.095134456482993,0.7280625543006082,0.7160220994475138,0.0,2486836.065,0.76,0.1710526
2003,Uruguay,-0.184441424329356,1.11900819335628,0.5018382352941176,0.7125171939477304,0.0,0.0,0.7638889,0.1643836
2003,Venezuela,0.0015850219363947593,-1.599340246082649,0.6648648648648648,0.6488469601677149,323457295.9805123,0.0,0.8666667,0.1315789
2004,Argentina,0.0236159807968165,-0.561422620092596,0.337251356238698,0.7535301668806161,0.0,929110.258,0.7323944,0.1527778
2004,Bolivia,-0.224809957818683,-0.668497466392842,0.5153010858835143,0.7961038961038961,11401553.73209456,869364.364,0.8285714,0.1690141
2004,Brazil,-0.164154510571168,-0.233628757238152,0.5637209302325581,0.8288888888888889,0.0,1122979.754,0.8169014,0.125
2004,Chile,-0.0573265217743482,1.31381185339092,0.6666666666666666,0.8019900497512438,0.0,0.0,0.7536232,0.2142857
2004,Colombia,-0.394416581599332,-0.0134974054056715,0.7676678445229682,0.8064516129032258,755122.7052910007,60965.2389,0.8450704,0.05555556
2004,Costa Rica,-0.179378650248691,0.760478284922624,0.8663793103448276,0.8388969521044993,0.0,0.0,0.7536232,0.1714286
2004,Ecuador,-0.131354394463741,-0.936060795923195,0.8227513227513228,0.7861635220125787,0.0,460897.2075,0.8857143,0.1267606
2004,El Salvador,0.100126227513048,-0.965551908268192,0.9111592632719392,0.8090062111801242,0.0,114614.654,0.7941176,0.1594203
2004,Guatemala,0.0234986294057501,-1.21666371747463,0.8927738927738927,0.7873462214411248,0.0,466993.741,0.7464789,0.1527778
2004,Honduras,0.0961672211376905,-1.3330831485346,0.8949671772428884,0.8688760806916427,0.0,6096.5239,0.6716418,0.1764706
2004,Mexico,-0.12227960276259,-0.438494910302045,0.4141156462585034,0.6880998080614203,0.0,6074576.5676,0.8169014,0.1388889
2004,Nicaragua,-0.0315548241872138,-1.03341334660746,0.7879133409350056,0.752827140549273,0.0,1235155.77,0.7391304,0.1714286
2004,Panama,-0.011385805714413,-0.32283813696449,0.8856526429341963,0.7054597701149425,0.0,124369.09,0.8428571,0.1549296
2004,Paraguay,-0.145983205454777,-1.25510978923065,0.6363636363636364,0.904,0.0,34140.531,0.8115942,0.1594203
2004,Peru,-0.501585765316391,-0.101508953485257,0.7702349869451697,0.7045951859956237,0.0,1099812.961,0.7571429,0.1549296
2004,Uruguay,-0.263508412461599,1.07011898445539,0.4666666666666667,0.8036144578313253,1242795.76249342,0.0,0.7428571,0.09859155
2004,Venezuela,0.03928890183096723,-1.5892266611504116,0.6808721506442021,0.7957110609480813,0.0,0.0,0.9285714,0.05633803
2005,Argentina,0.0700302673164236,-0.525080721625718,0.3479853479853479,0.6765432098765433,0.0,236453.061,0.7972973,0.1756757
2005,Bolivia,-0.233867571756819,-0.685038022064324,0.5602240896358543,0.7809867629362214,40599212.3100573,1811230.455,0.884058,0.173913
2005,Brazil,-0.164781323032429,-0.22510540999243,0.5953488372093023,0.7213822894168467,0.0,2613988.681,0.8513514,0.1486486
2005,Chile,0.0128044827481617,1.35699681930068,0.618491921005386,0.7793522267206477,0.0,1216550.98,0.8513514,0.1621622
2005,Colombia,-0.413636655988263,-0.0253964881326978,0.7493285586392122,0.796440489432703,0.0,664433.1000000001,0.890411,0.06849315
2005,Costa Rica,-0.174610281325692,0.766150350476006,0.8169934640522876,0.7853881278538812,0.0,0.0,0.8082192,0.1780822
2005,Ecuador,-0.190942726202872,-0.93039422319398,0.7460018814675446,0.7073760580411125,1515692.15677764,754285.2779,0.8767123,0.1369863
2005,El Salvador,0.0951005875523519,-0.99178571543335,0.8559411146161935,0.7296,0.0,34285.693,0.8142857,0.1428571
2005,Guatemala,0.0112947250841465,-1.22502788335162,0.8213903743315508,0.8220230473751601,0.0,118817.6633,0.8108108,0.1621622
2005,Honduras,0.127393662354053,-1.31078012171205,0.9055036344755972,0.8702290076335878,0.0,323940.7,0.796875,0.171875
2005,Mexico,-0.10306583976228,-0.429161533063065,0.5432733504712939,0.6579476861167002,0.0,6054380.6388,0.8356164,0.1506849
2005,Nicaragua,-0.0391488479917001,-1.03936681065584,0.7895348837209303,0.7912254160363086,0.0,268374.228,0.8382353,0.1617647
2005,Panama,-0.0295335966366675,-0.336761353768502,0.8918345705196182,0.7355769230769231,0.0,24827.572,0.8493151,0.1232877
2005,Paraguay,-0.107953803928885,-1.23373861636849,0.5718503937007874,0.8164313222079589,0.0,0.0,0.9,0.1571429
2005,Peru,-0.507832904568275,-0.109160400368709,0.7767612076852699,0.7525083612040134,0.0,640787.804,0.8513514,0.1621622
2005,Uruguay,-0.18182959466086,1.11962748755682,0.4510385756676557,0.7355263157894737,0.0,0.0,0.8309859,0.1408451
2005,Venezuela,0.14660616058303755,-1.7037243229240315,0.4678811121764142,0.8252536640360767,0.0,223448.149,0.9189189,0.06756757
2006,Argentina,0.0822940708911941,-0.518906515084551,0.2187226596675415,0.7650933040614709,0.0,812024.121,0.8333333,0.173913
2006,Bolivia,-0.133317486307784,-0.815118508240955,0.5264100268576545,0.7717277486910995,0.0,1433658.4049999998,0.8705882,0.09195402
2006,Brazil,-0.15967293453682,-0.217769744360321,0.6239151398264223,0.7242152466367713,0.0,1186495.6675,0.8222222,0.1195652
2006,Chile,-0.0027972107171992,1.34638896653305,0.7339945897204689,0.8704761904761905,0.0,80284.867,0.8333333,0.173913
2006,Colombia,-0.409427294317802,-0.0246134714764936,0.7435456110154905,0.8216216216216217,1138.25090550422,7736475.715,0.7865169,0.05555556
2006,Costa Rica,-0.164080011551708,0.706971421644899,0.8603651987110634,0.8437884378843789,0.0,0.0,0.8444444,0.1086957
2006,Ecuador,-0.226279187055519,-0.941834715610557,0.654231119199272,0.7,4604329.17056858,708800.664,0.8777778,0.1413043
2006,El Salvador,0.0962579897025329,-0.997600398700027,0.8733401430030644,0.7616279069767442,0.0,1482402.811,0.8470588,0.1494253
2006,Guatemala,0.0439108839566005,-1.20810999907981,0.8299776286353467,0.8255659121171771,0.0,531027.0680000001,0.8295455,0.1777778
2006,Honduras,0.101179119834888,-1.33204027556256,0.8785638859556494,0.9093050647820966,0.0,34407.801,0.8222222,0.173913
2006,Mexico,-0.0849287249506003,-0.41000952975943,0.5468895078922934,0.6883561643835616,0.0,1210007.658,0.8181818,0.1444444
2006,Nicaragua,-0.0361959920216034,-1.05962395075912,0.8361522198731501,0.7844925883694412,0.0,108275619.66,0.8117647,0.1609195
2006,Panama,-0.0068085319107148,-0.323165611160535,0.9509394572025052,0.7935174069627852,0.0,1387781.35,0.8426966,0.1318681
2006,Paraguay,-0.0459125236232068,-1.19396281180218,0.6264367816091954,0.8676148796498906,0.0,133043.5,0.8777778,0.1630435
2006,Peru,-0.462350340492949,-0.124203607585637,0.7472324723247232,0.7776606954689147,0.0,408305.9108,0.8222222,0.173913
2006,Uruguay,-0.160680126586834,1.13580064365401,0.6310063463281959,0.8381696428571429,0.0,0.0,0.8314607,0.1428571
2006,Venezuela,0.11884073745738177,-1.724452369199442,0.3394160583941605,0.8873106060606061,1466086015.56468,272968.551,0.9444444,0.05434783
2007,Argentina,0.057719441196703,-0.534257338023676,0.3745454545454545,0.6650426309378806,141310244.2230235,1019589.258,0.8076923,0.1392405
2007,Bolivia,-0.130224506673217,-0.81357168075817,0.5897435897435898,0.7596439169139466,4063028.53647126,5586996.375,0.8852459,0.0483871
2007,Brazil,-0.173241944548468,-0.226466661925442,0.6682027649769585,0.673728813559322,2041265536.723164,1401604.128,0.8311688,0.07692308
2007,Chile,-0.0122729628745539,1.34020368888543,0.6388625592417062,0.7655935613682092,0.0,3238.3794,0.8076923,0.1265823
2007,Colombia,-0.391018755282244,-0.0249807077230591,0.764808362369338,0.7473002159827213,0.0,10160235.923,0.7820513,0.03797468
2007,Costa Rica,-0.143406476814583,0.718466176048491,0.7153846153846154,0.7246963562753036,0.0,76949.476,0.8717949,0.1265823
2007,Ecuador,-0.231103629698209,-0.856410766003331,0.7504638218923934,0.7391304347826086,0.0,583841.855,0.8589744,0.06329114
2007,El Salvador,0.0856766427986448,-1.00545908337216,0.8727655099894848,0.8164556962025317,0.0,578198.13,0.8533333,0.1184211
2007,Guatemala,0.0541137243690749,-1.20210133927002,0.7423887587822015,0.7389984825493171,0.0,1110294.00777,0.8333333,0.07594937
2007,Honduras,0.127340863657606,-1.32512397041461,0.8364583333333333,0.8522167487684729,0.0,887859.8028,0.8717949,0.1265823
2007,Mexico,-0.142578429617561,-0.440749133800328,0.6614583333333334,0.6705756929637526,0.0,3210923.628,0.8205128,0.1139241
2007,Nicaragua,0.125074815732277,-1.36726593595364,0.8556263269639066,0.8423645320197044,0.0,1622438.14,0.9230769,0.05063291
2007,Panama,0.0091337693996884,-0.3138447143297,0.9042105263157896,0.7164556962025317,0.0,266942.968,0.8441558,0.1153846
2007,Paraguay,-0.0561478123014444,-1.19924786256508,0.6603174603174603,0.8423841059602649,0.0,72584.364,0.8529412,0.115942
2007,Peru,-0.476212118022521,-0.138519542949153,0.7316849816849816,0.772399588053553,11965455.2831708,2639996.189,0.8311688,0.1282051
2007,Uruguay,-0.143953619426277,1.14750755721012,0.596892138939671,0.740484429065744,80447.965022131,0.0,0.8333333,0.1012658
2007,Venezuela,0.1060752613877054,-1.7973916749892322,0.544954128440367,0.8146679881070367,0.0,0.0,0.9230769,0.03797468
2008,Argentina,0.0114733854997177,-0.568813522296028,0.8431372549019608,0.7180365296803652,0.0,379819.954,0.7702703,0.1578947
2008,Bolivia,-0.166809668615956,-0.840168252880709,0.8706896551724138,0.7431192660550459,713300.85999443,710146.096,0.8333333,0.05405405
2008,Brazil,-0.0869156259615948,-0.174391691617469,0.9502304147465438,0.6686868686868687,0.0,6781968.2506,0.7702703,0.07894737
2008,Chile,-0.034585685586048,1.32634775004993,0.8981748318924111,0.7702169625246549,0.0,888731.656,0.7534247,0.16
2008,Colombia,-0.379820969209036,-0.0170389159544366,0.9591651542649728,0.7853231106243155,103281650.201244,5937738.318,0.7260274,0.06666667
2008,Costa Rica,-0.129611840229061,0.727371530016833,0.943502824858757,0.7383059418457648,18590697.0362239,49481.713,0.7808219,0.1466667
2008,Ecuador,-0.288534916263407,-0.778125495469535,0.9628865979381444,0.7237635705669482,989957.4538438744,233218.649,0.8333333,0.09459459
2008,El Salvador,0.0685474254269979,-0.985409045477324,0.9617903930131004,0.7197530864197531,0.0,585024.7032000001,0.7424242,0.1176471
2008,Guatemala,0.0575504340513967,-1.15206918523656,0.9181708784596871,0.7633136094674556,0.0,1021620.739,0.7671233,0.1066667
2008,Honduras,0.0948931540279351,-1.34788053520261,0.9659863945578232,0.8678996036988111,0.0,45970.39,0.7916667,0.1351351
2008,Mexico,-0.148875467016044,-0.455342477407182,0.904636920384952,0.7239199157007377,0.0,4251991.139,0.7567568,0.1315789
2008,Nicaragua,0.0825114686940147,-1.38822022935169,0.9586776859504132,0.8520625889046942,0.0,15973335.212,0.890411,0.05333333
2008,Panama,0.0354002986635952,-0.298037911392544,0.969208211143695,0.6816239316239316,0.0,19501.2613,0.739726,0.1466667
2008,Paraguay,-0.13900958968575,-0.978948613154823,0.9469928644240572,0.8794642857142857,0.0,87755.676,0.7945205,0.12
2008,Peru,-0.466901845016644,-0.134298119053538,0.932419196865818,0.8109559613319012,4583845.968626477,1116817.506,0.7361111,0.1486486
2008,Uruguay,-0.108909704167034,1.16928588137864,0.881198347107438,0.7457002457002457,0.0,0.0,0.7671233,0.12
2008,Venezuela,0.05944614756379857,-1.804921235043208,0.7276018099547511,0.8001968503937008,0.0,223917.211,0.8888889,0.02702703
2009,Argentina,0.0234276958215136,-0.55998503910422,0.6887661141804788,0.7614155251141552,0.0,348659.16000000003,0.8208955,0.1940299
2009,Bolivia,-0.170214352648785,-0.849641821124537,0.7056603773584905,0.8166666666666667,678357.390690479,782419.443,0.921875,0.09375
2009,Brazil,-0.0564243363270499,-0.155418979134714,0.7954954954954955,0.6536082474226804,9665839086.90516,3484490.875,0.8507463,0.1044776
2009,Chile,-0.0166525459122124,1.33644561092881,0.8639639639639639,0.8267942583732057,0.0,54443.117,0.8235294,0.1764706
2009,Colombia,-0.397360388351535,-0.0532803041168761,0.8469945355191257,0.7452380952380953,8087084.627086746,16920210.186,0.7761194,0.08955224
2009,Costa Rica,-0.0761931588491467,0.761433644594962,0.89375,0.7971188475390156,142590723.52313837,105840.684,0.8507463,0.1641791
2009,Ecuador,-0.221163024044439,-0.747831677068408,0.818609022556391,0.6969339622641509,287965.282950389,91309.816,0.8656716,0.07462687
2009,El Salvador,0.0591999617292977,-0.893280128962148,0.9526881720430108,0.8248730964467005,0.0,79718.336,0.8358209,0.119403
2009,Guatemala,0.0664644492409889,-1.14665914968488,0.821078431372549,0.7532467532467533,0.0,169519.53600000002,0.8088235,0.1323529
2009,Honduras,0.0719895107728243,-1.3561758042167,0.9004329004329005,0.8421768707482993,0.0,323429.151,0.8076923,0.1730769
2009,Mexico,-0.111616099751284,-0.431485361799121,0.7421441774491682,0.7444987775061125,0.0,4373501.69,0.8088235,0.1764706
2009,Nicaragua,0.0864785477193937,-1.38883885499506,0.8793911007025761,0.8717598908594816,0.0,2257206.256,0.9090909,0.06060606
2009,Panama,0.030019296967881,-0.303750401547542,0.9334085778781038,0.6322463768115942,0.0,445116.0328,0.6716418,0.2985075
2009,Paraguay,-0.11890140574422,-0.966749145281142,0.8102409638554217,0.7983193277310925,0.0,129601.837,0.8615385,0.1230769
2009,Peru,-0.431461818653465,-0.113467898494363,0.8213592233009709,0.8735005452562704,69508.8614018182,1603614.402,0.8235294,0.1617647
2009,Uruguay,-0.100072714128742,1.17464113730679,0.8199811498586239,0.7351421188630491,1668212.67364364,0.0,0.8333333,0.1515152
2009,Venezuela,0.09575020666941131,-1.8038196884766806,0.6966604823747681,0.8035160289555325,2021505024.257629,43505.496,0.9117647,0.05882353
2010,Argentina,0.0533796457547454,-0.53000943484907,0.6394618834080718,0.7481243301178992,595264027.0889649,1151695.8794,0.8059701,0.2089552
2010,Bolivia,-0.113551643140146,-0.847065029208877,0.6814244465832531,0.7829360100376411,365616508.4885311,16950666.29,0.9047619,0.109375
2010,Brazil,-0.0247467426652805,-0.130613332609134,0.8083333333333333,0.7528205128205128,301916938.246845,6153984.509,0.880597,0.119403
2010,Chile,0.0012466417624713,1.2977333860343,0.8542402826855123,0.8177570093457944,37739.6172808557,107567.77,0.8358209,0.1641791
2010,Colombia,-0.396881617143713,0.0016587411236482,0.86331569664903,0.759581881533101,220147767.471658,29573185.335,0.7761194,0.1044776
2010,Costa Rica,-0.0285768295529381,0.744729206986429,0.864693446088795,0.7903225806451613,0.0,351574.515,0.8358209,0.1641791
2010,Ecuador,-0.187081457841732,-0.775286415052069,0.9091743119266056,0.835511982570806,2530749545.555837,799239.327,0.880597,0.119403
2010,El Salvador,0.0528514672968526,-0.870683127372133,0.9131799163179916,0.8095854922279793,0.0,659132.279,0.828125,0.140625
2010,Guatemala,0.0453236838472058,-1.1544107318179,0.7289293849658315,0.8072289156626506,0.0,646783.5079999999,0.8208955,0.1343284
2010,Honduras,0.132436091244782,-1.37058579936446,0.9017467248908296,0.8803716608594657,0.0,985665.027,0.8208955,0.1641791
2010,Mexico,-0.131322450990138,-0.495855626532488,0.5860165593376265,0.7227848101265822,0.0,14191341.294,0.8059701,0.1641791
2010,Nicaragua,0.0577060564642309,-1.37347363756874,0.8327605956471936,0.883495145631068,0.0,3577844.182,0.8787879,0.1212121
2010,Panama,0.0262371208623814,-0.307032887007371,0.905829596412556,0.7264705882352941,0.0,1142756.989,0.6818182,0.2121212
2010,Paraguay,-0.0894135786807745,-0.947342213091709,0.801829268292683,0.7657657657657657,0.0,777736.515,0.84375,0.1230769
2010,Peru,-0.350533806758992,-0.0971673640029572,0.8356807511737089,0.8304347826086956,2516832782.6745286,6336484.120999999,0.8059701,0.1492537
2010,Uruguay,-0.0707955179949613,1.19456347259853,0.7661835748792271,0.7791563275434243,0.0,53730.106,0.8153846,0.1538462
2010,Venezuela,0.06122908005528255,-1.8707423782989492,0.6880650994575045,0.8740601503759399,740954485.947466,50890.313,0.8939394,0.07575758
2011,Argentina,0.0761415344953094,-0.515235510113049,0.5700354609929078,0.7339357429718876,222943384.389182,729119.32,0.8088235,0.2941176
2011,Bolivia,-0.122421939625198,-0.851569182562928,0.7070422535211267,0.7972103004291845,3888142.76402366,4614920.45,0.8088235,0.08823529
2011,Brazil,-0.0025690122633763,-0.112182395332878,0.7951699463327371,0.6849183477425552,555560056.0823529,6642897.5616,0.8676471,0.2058824
2011,Chile,0.0029426455433962,1.29350376224076,0.7509124087591241,0.7872539831302718,11108979.3257819,656664.81,0.8088235,0.2647059
2011,Colombia,-0.351910206204924,0.0620091318537484,0.8458262350936968,0.7991803278688525,0.0,76422807.329,0.75,0.2794118
2011,Costa Rica,-0.0712781876452027,0.716300923568403,0.8807733619763695,0.864501679731243,73729887.99483116,376512.436,0.7941176,0.2941176
2011,Ecuador,-0.129658679624221,-0.779400922616759,0.8359929078014184,0.7672253258845437,2170974011.0318785,421614.66,0.8088235,0.05882353
2011,El Salvador,0.0706473069804555,-0.854257892067971,0.935856992639327,0.8395061728395061,0.0,4328048.3666,0.7014925,0.2238806
2011,Guatemala,0.0238258975880023,-1.17315786363662,0.7831858407079646,0.786053882725832,0.0,1257044.121,0.8088235,0.2352941
2011,Honduras,0.140092903182244,-1.37653231032965,0.9011328527291452,0.8531317494600432,0.0,1109942.784,0.761194,0.2985075
2011,Mexico,-0.124767112708809,-0.498166313785739,0.7267950963222417,0.7189189189189189,0.0,10250580.292,0.75,0.2647059
2011,Nicaragua,0.0695220868808263,-1.36435999024026,0.7752675386444708,0.89453125,0.0,608916.972,0.8235294,0.1029412
2011,Panama,0.0393688592176748,-0.295972390664376,0.8831018518518519,0.7865459249676585,76207598.1748638,354209.036,0.6060606,0.3333333
2011,Paraguay,-0.0822015149975924,-0.942937236452153,0.8686131386861314,0.888015717092338,0.0,284284.22,0.8461538,0.2153846
2011,Peru,-0.440755868484264,0.0501110052279718,0.827115559599636,0.8323293172690763,201903884.3700734,9757249.276,0.7794118,0.2647059
2011,Uruguay,-0.092294013086439,1.17987412093341,0.6115942028985507,0.7050528789659224,0.0,421509.25,0.8235294,0.2352941
2011,Venezuela,0.07389698205034367,-1.8756492024582012,0.6109613656783468,0.8327205882352942,0.0,0.0,0.8235294,0.08823529
2012,Argentina,0.0298063817804321,-0.544969411277575,,,2437080597.6779094,803523.196,0.7761194,0.2318841
2012,Bolivia,-0.149941829354844,-0.872039928324999,,,75649.0812065179,735668.3439999999,0.8507463,0.07246377
2012,Brazil,-0.0265763468108692,-0.127299246691438,,,745892318.3656216,4058512.102,0.8059701,0.173913
2012,Chile,0.0050836139330704,1.29491569990694,,,0.0,26384.5442,0.7761194,0.2028986
2012,Colombia,-0.404735347823131,0.0386196579242949,,,0.0,52594446.337,0.6865672,0.1884058
2012,Costa Rica,-0.0582916729762937,0.719092530808187,,,94387859.5749677,269691.429,0.761194,0.2028986
2012,Ecuador,-0.11423282013246,-0.775580186472418,,,7743103.734160477,816120.495,0.8656716,0.08695652
2012,El Salvador,0.0177382575057447,-0.892455317635255,,,0.0,1616208.5549,0.6716418,0.1884058
2012,Guatemala,-0.0031840648578065,-1.18310023208543,,,0.0,12824958.034,0.7313433,0.2028986
2012,Honduras,0.0805295210174505,-1.41811874229508,,,0.0,1094994.79,0.6119403,0.2173913
2012,Mexico,-0.0463355321880965,-0.577107871216607,,,0.0,7960718.8617,0.7313433,0.2028986
2012,Nicaragua,0.0701927876139064,-1.36647977965875,,,0.0,956134.513,0.8507463,0.07246377
2012,Panama,0.0039192689299034,-0.327960427014907,,,0.0,610341.745,0.5909091,0.25
2012,Paraguay,0.0353818939356219,-1.13635735997952,,,0.0,214335.6238,0.765625,0.1666667
2012,Peru,-0.455947859566659,0.0340881398783988,,,137710525.06029624,7541510.02888,0.7313433,0.2028986
2012,Uruguay,-0.125996200014688,1.15782875528774,,,0.0,15520.32,0.7910448,0.1884058
2012,Venezuela,0.07584287877667334,-1.8768353318774607,,,4772419866.150052,87845.016,0.8059701,0.08695652
2013,Argentina,0.0460201307184915,-0.589798918818876,0.5843023255813954,0.7149122807017544,3659196.52431585,497573.21700000006,0.84375,0.21875
2013,Bolivia,-0.199118938162586,-0.771980132235623,0.5681818181818182,0.7121951219512195,7784440.38353074,513872.436,0.8666667,0.08333333
2013,Brazil,-0.0227267848989227,-0.130287519040498,0.8314606741573034,0.6984615384615385,209777114.0257637,2290711.418,0.890625,0.140625
2013,Chile,-0.0183170264591514,1.21679730937298,0.7312440645773979,0.5903490759753593,52983102.0868584,2163805.19,0.8412698,0.2063492
2013,Colombia,-0.395608631340743,0.0360907788934276,0.8180147058823529,0.6590389016018307,1479.35096179934,27224956.0391,0.78125,0.1875
2013,Costa Rica,-0.112721330377662,0.699009895528362,0.8441835645677694,0.6882494004796164,408678670.328072,554895.1240000001,0.8125,0.21875
2013,Ecuador,-0.0074139440336781,-0.841929690978526,0.8226822682268227,0.7217741935483871,705775408.0043174,4611116.6262,0.9047619,0.07936508
2013,El Salvador,-0.10436348232397,-0.652797301952162,0.8884120171673819,0.7617602427921093,0.0,4162722.4938,0.85,0.15
